# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	4596606	4597229	+	WP_003134321.1	WP_003134321.1		phospholipase C accessory protein PlcR			PAO1OR_RS21160	624	207	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	4597317	4598537	+							PAO1OR_RS21165	1221		old_locus_tag=PAO1OR4166
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	4597317	4598537	+	WP_003085828.1	WP_003085828.1		glycosyl transferase			PAO1OR_RS21165	1221	406	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	4598541	4599500	-							PAO1OR_RS21170	960		old_locus_tag=PAO1OR4167
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	4598541	4599500	-	WP_003114223.1	WP_003114223.1		hypothetical protein			PAO1OR_RS21170	960	319	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	4599691	4600803	-							PAO1OR_RS21175	1113		old_locus_tag=PAO1OR4168
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	4599691	4600803	-	WP_003085824.1	WP_003085824.1		oxidoreductase			PAO1OR_RS21175	1113	370	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	4600844	4601434	-							PAO1OR_RS21180	591		old_locus_tag=PAO1OR4169
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	4600844	4601434	-	WP_003085819.1	WP_003085819.1		transcriptional regulator			PAO1OR_RS21180	591	196	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	4601587	4602069	-							PAO1OR_RS21185	483		old_locus_tag=PAO1OR4170
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	4601587	4602069	-	WP_003109429.1	WP_003109429.1		glutathione peroxidase			PAO1OR_RS21185	483	160	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	4602275	4602760	-							PAO1OR_RS21190	486		old_locus_tag=PAO1OR4171
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	4602275	4602760	-	WP_003085816.1	WP_003085816.1		peptidyl-prolyl cis-trans isomerase			PAO1OR_RS21190	486	161	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	4603067	4604251	+							PAO1OR_RS21195	1185		old_locus_tag=PAO1OR4172
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	4603067	4604251	+	WP_003085814.1	WP_003085814.1		acetate kinase			PAO1OR_RS21195	1185	394	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	4604314	4606428	+							PAO1OR_RS21200	2115		old_locus_tag=PAO1OR4173
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	4604314	4606428	+	WP_003114221.1	WP_003114221.1		phosphate acetyltransferase			PAO1OR_RS21200	2115	704	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	4606555	4607469	+							PAO1OR_RS21205	915		old_locus_tag=PAO1OR4174
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	4606555	4607469	+	WP_003085811.1	WP_003085811.1		acyltransferase			PAO1OR_RS21205	915	304	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	4607539	4608252	-							PAO1OR_RS21210	714		old_locus_tag=PAO1OR4175
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	4607539	4608252	-	WP_003085808.1	WP_003085808.1		hypothetical protein			PAO1OR_RS21210	714	237	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	4608358	4608999	-							PAO1OR_RS21215	642		old_locus_tag=PAO1OR4176
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	4608358	4608999	-	WP_003085806.1	WP_003085806.1		hypothetical protein			PAO1OR_RS21215	642	213	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	4609101	4610120	-							PAO1OR_RS21220	1020		old_locus_tag=PAO1OR4177
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	4609101	4610120	-	WP_003114220.1	WP_003114220.1		ornithine utilization regulator			PAO1OR_RS21220	1020	339	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	4610245	4611078	+							PAO1OR_RS21225	834		old_locus_tag=PAO1OR4178
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	4610245	4611078	+	WP_003109433.1	WP_003109433.1		hypothetical protein			PAO1OR_RS21225	834	277	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	4611213	4612154	-							PAO1OR_RS21230	942		old_locus_tag=PAO1OR4179
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	4611213	4612154	-	WP_003114217.1	WP_003114217.1		hydrolase			PAO1OR_RS21230	942	313	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	4612263	4612946	-							PAO1OR_RS21235	684		old_locus_tag=PAO1OR4180
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	4612263	4612946	-	WP_003114215.1	WP_003114215.1		transcriptional regulator			PAO1OR_RS21235	684	227	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	4613034	4613912	+							PAO1OR_RS21240	879		old_locus_tag=PAO1OR4181
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	4613034	4613912	+	WP_003109435.1	WP_003109435.1		hypothetical protein			PAO1OR_RS21240	879	292	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	4614800	4615438	+							PAO1OR_RS21245	639		old_locus_tag=PAO1OR4182
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	4614800	4615438	+	WP_003114214.1	WP_003114214.1		hypothetical protein			PAO1OR_RS21245	639	212	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	4615681	4616016	+							PAO1OR_RS21250	336		old_locus_tag=PAO1OR4183
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	4615681	4616016	+	WP_003140884.1	WP_003140884.1		hypothetical protein			PAO1OR_RS21250	336	111	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	4616190	4616708	+							PAO1OR_RS21255	519		old_locus_tag=PAO1OR4184
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	4616190	4616708	+	WP_010895523.1	WP_010895523.1		hypothetical protein			PAO1OR_RS21255	519	172	
gene	pseudogene	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	4616705	4617406	+				nuclease			PAO1OR_RS21260	702		pseudo
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	4617423	4618511	+							PAO1OR_RS21265	1089		old_locus_tag=PAO1OR4186
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	4617423	4618511	+	WP_003114210.1	WP_003114210.1		hypothetical protein			PAO1OR_RS21265	1089	362	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	4618618	4619430	-							PAO1OR_RS21270	813		old_locus_tag=PAO1OR4187
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	4618618	4619430	-	WP_003114208.1	WP_003114208.1		hypothetical protein			PAO1OR_RS21270	813	270	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	4619729	4620022	-							PAO1OR_RS21275	294		old_locus_tag=PAO1OR4188
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	4619729	4620022	-	WP_003114207.1	WP_003114207.1		hypothetical protein			PAO1OR_RS21275	294	97	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	4620178	4620450	+							PAO1OR_RS21280	273		old_locus_tag=PAO1OR4189
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	4620178	4620450	+	WP_003085667.1	WP_003085667.1		hypothetical protein			PAO1OR_RS21280	273	90	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	4620469	4620894	-							PAO1OR_RS21285	426		old_locus_tag=PAO1OR4190
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	4620469	4620894	-	WP_003114206.1	WP_003114206.1		ring-cleaving dioxygenase			PAO1OR_RS21285	426	141	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	4620995	4621879	+							PAO1OR_RS21290	885		old_locus_tag=PAO1OR4191
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	4620995	4621879	+	WP_003114205.1	WP_003114205.1		transcriptional regulator			PAO1OR_RS21290	885	294	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	4621852	4622805	-							PAO1OR_RS21295	954		old_locus_tag=PAO1OR4192
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	4621852	4622805	-	WP_003085661.1	WP_003085661.1		transcriptional regulator			PAO1OR_RS21295	954	317	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	4623026	4623460	+							PAO1OR_RS21300	435		old_locus_tag=PAO1OR4193
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	4623026	4623460	+	WP_003114204.1	WP_003114204.1		hypothetical protein			PAO1OR_RS21300	435	144	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	4623457	4624704	+							PAO1OR_RS21305	1248		old_locus_tag=PAO1OR4194
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	4623457	4624704	+	WP_003114203.1	WP_003114203.1		hypothetical protein			PAO1OR_RS21305	1248	415	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	4624993	4626288	+							PAO1OR_RS21310	1296		old_locus_tag=PAO1OR4195
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	4624993	4626288	+	WP_003114202.1	WP_003114202.1		hypothetical protein			PAO1OR_RS21310	1296	431	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	4626285	4627532	+							PAO1OR_RS21315	1248		old_locus_tag=PAO1OR4196
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	4626285	4627532	+	WP_003114201.1	WP_003114201.1		MFS transporter			PAO1OR_RS21315	1248	415	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	4627563	4628264	+							PAO1OR_RS21320	702		old_locus_tag=PAO1OR4197
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	4627563	4628264	+	WP_003106623.1	WP_003106623.1		haloacid dehalogenase			PAO1OR_RS21320	702	233	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	4628371	4629687	+							PAO1OR_RS21325	1317		old_locus_tag=PAO1OR4198
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	4628371	4629687	+	WP_003114200.1	WP_003114200.1		divalent metal cation transporter			PAO1OR_RS21325	1317	438	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	4629739	4630212	-							PAO1OR_RS21330	474		old_locus_tag=PAO1OR4199
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	4629739	4630212	-	WP_003114199.1	WP_003114199.1		hypothetical protein			PAO1OR_RS21330	474	157	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	4630281	4631048	-							PAO1OR_RS21335	768		old_locus_tag=PAO1OR4200
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	4630281	4631048	-	WP_003114198.1	WP_003114198.1		protein AmpDh3			PAO1OR_RS21335	768	255	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	4631675	4632070	-							PAO1OR_RS21340	396		old_locus_tag=PAO1OR4201
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	4631675	4632070	-	WP_003114197.1	WP_003114197.1		hypothetical protein			PAO1OR_RS21340	396	131	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	4632631	4632858	+							PAO1OR_RS21345	228		old_locus_tag=PAO1OR4202
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	4632631	4632858	+	WP_003085644.1	WP_003085644.1		hypothetical protein			PAO1OR_RS21345	228	75	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	4633068	4633889	-							PAO1OR_RS21350	822		old_locus_tag=PAO1OR4203
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	4633068	4633889	-	WP_003114196.1	WP_003114196.1		oxidoreductase			PAO1OR_RS21350	822	273	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	4633921	4634361	-							PAO1OR_RS21355	441		old_locus_tag=PAO1OR4204
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	4633921	4634361	-	WP_003085641.1	WP_003085641.1		hypothetical protein			PAO1OR_RS21355	441	146	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	4634447	4634770	-							PAO1OR_RS21360	324		old_locus_tag=PAO1OR4205
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	4634447	4634770	-	WP_003114195.1	WP_003114195.1		hypothetical protein			PAO1OR_RS21360	324	107	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	4634770	4636290	-							PAO1OR_RS21365	1521		old_locus_tag=PAO1OR4206
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	4634770	4636290	-	WP_003114194.1	WP_003114194.1		hypothetical protein			PAO1OR_RS21365	1521	506	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	4636287	4636583	-							PAO1OR_RS21370	297		
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	4636287	4636583	-	WP_003085639.1	WP_003085639.1		hypothetical protein			PAO1OR_RS21370	297	98	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	4636945	4639230	+							PAO1OR_RS21375	2286		old_locus_tag=PAO1OR4208
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	4636945	4639230	+	WP_031629204.1	WP_031629204.1		helicase			PAO1OR_RS21375	2286	761	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	4639244	4639855	-							PAO1OR_RS21380	612		old_locus_tag=PAO1OR4209
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	4639244	4639855	-	WP_003085637.1	WP_003085637.1		phospholipid methyltransferase			PAO1OR_RS21380	612	203	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	4640012	4640734	+							PAO1OR_RS21385	723		old_locus_tag=PAO1OR4210
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	4640012	4640734	+	WP_003085635.1	WP_003085635.1		transcriptional regulator			PAO1OR_RS21385	723	240	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	4640745	4641641	+					prpB		PAO1OR_RS21390	897		old_locus_tag=PAO1OR4211
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	4640745	4641641	+	WP_003103044.1	WP_003103044.1		methylisocitrate lyase	prpB		PAO1OR_RS21390	897	298	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	4641734	4642861	+							PAO1OR_RS21395	1128		old_locus_tag=PAO1OR4212
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	4641734	4642861	+	WP_003103050.1	WP_003103050.1		citrate synthase/methylcitrate synthase			PAO1OR_RS21395	1128	375	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	4642992	4645598	+							PAO1OR_RS21400	2607		old_locus_tag=PAO1OR4213
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	4642992	4645598	+	WP_003115200.1	WP_003115200.1		Fe/S-dependent 2-methylisocitrate dehydratase AcnD			PAO1OR_RS21400	2607	868	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	4645717	4646904	+							PAO1OR_RS21405	1188		old_locus_tag=PAO1OR4214
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	4645717	4646904	+	WP_003114192.1	WP_003114192.1		hypothetical protein			PAO1OR_RS21405	1188	395	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	4647039	4648523	+					prpD		PAO1OR_RS21410	1485		old_locus_tag=PAO1OR4215
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	4647039	4648523	+	WP_003103059.1	WP_003103059.1		2-methylcitrate dehydratase	prpD		PAO1OR_RS21410	1485	494	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	4648501	4649289	-							PAO1OR_RS21415	789		old_locus_tag=PAO1OR4216
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	4648501	4649289	-	WP_003103062.1	WP_003103062.1		transcriptional regulator			PAO1OR_RS21415	789	262	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	4649396	4650211	+							PAO1OR_RS21420	816		old_locus_tag=PAO1OR4217
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	4649396	4650211	+	WP_003085615.1	WP_003085615.1		hypothetical protein			PAO1OR_RS21420	816	271	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	4650337	4651752	-							PAO1OR_RS21425	1416		old_locus_tag=PAO1OR4218
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	4650337	4651752	-	WP_003103066.1	WP_003103066.1		amino acid permease			PAO1OR_RS21425	1416	471	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	4652183	4652386	-							PAO1OR_RS21430	204		old_locus_tag=PAO1OR4219
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	4652183	4652386	-	WP_003114191.1	WP_003114191.1		hypothetical protein			PAO1OR_RS21430	204	67	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	4652547	4655672	+							PAO1OR_RS21435	3126		old_locus_tag=PAO1OR4220
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	4652547	4655672	+	WP_003123023.1	WP_003123023.1		hypothetical protein			PAO1OR_RS21435	3126	1041	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	4655677	4656840	-							PAO1OR_RS21440	1164		old_locus_tag=PAO1OR4221
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	4655677	4656840	-	WP_003109755.1	WP_003109755.1		hypothetical protein			PAO1OR_RS21440	1164	387	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	4656896	4657201	-							PAO1OR_RS21445	306		old_locus_tag=PAO1OR4222
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	4656896	4657201	-	WP_003103070.1	WP_003103070.1		transporter			PAO1OR_RS21445	306	101	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	4657211	4657849	-							PAO1OR_RS21450	639		old_locus_tag=PAO1OR4223
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	4657211	4657849	-	WP_003114189.1	WP_003114189.1		FMN-dependent NADH-azoreductase 1			PAO1OR_RS21450	639	212	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	4657988	4658905	+							PAO1OR_RS21455	918		old_locus_tag=PAO1OR4224
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	4657988	4658905	+	WP_003114188.1	WP_003114188.1		LysR family transcriptional regulator			PAO1OR_RS21455	918	305	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	4659050	4660570	-							PAO1OR_RS21460	1521		old_locus_tag=PAO1OR4225
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	4659050	4660570	-	WP_003103073.1	WP_003103073.1		sodium:proline symporter			PAO1OR_RS21460	1521	506	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	4660882	4664064	-							PAO1OR_RS21465	3183		old_locus_tag=PAO1OR4226
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	4660882	4664064	-	WP_003114187.1	WP_003114187.1		bifunctional proline dehydrogenase/pyrroline-5-carboxylate dehydrogenase			PAO1OR_RS21465	3183	1060	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	4664528	4666591	+							PAO1OR_RS21470	2064		old_locus_tag=PAO1OR4227
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	4664528	4666591	+	WP_003101985.1	WP_003101985.1		hypothetical protein			PAO1OR_RS21470	2064	687	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	4666712	4667464	-							PAO1OR_RS21475	753		old_locus_tag=PAO1OR4228
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	4666712	4667464	-	WP_003085585.1	WP_003085585.1		proline utilization regulator			PAO1OR_RS21475	753	250	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	4667655	4670054	+							PAO1OR_RS21480	2400		old_locus_tag=PAO1OR4229
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	4667655	4670054	+	WP_003101982.1	WP_003101982.1		ATP-dependent protease			PAO1OR_RS21480	2400	799	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	4670165	4670569	+							PAO1OR_RS21485	405		old_locus_tag=PAO1OR4230
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	4670165	4670569	+	WP_003085581.1	WP_003085581.1		inhibitor of cysteine peptidase			PAO1OR_RS21485	405	134	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	4670668	4671420	+							PAO1OR_RS21490	753		old_locus_tag=PAO1OR4231
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	4670668	4671420	+	WP_003114186.1	WP_003114186.1		hypothetical protein			PAO1OR_RS21490	753	250	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	4671552	4672124	+							PAO1OR_RS21495	573		old_locus_tag=PAO1OR4232
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	4671552	4672124	+	WP_003085577.1	WP_003085577.1		hypothetical protein			PAO1OR_RS21495	573	190	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	4672229	4672969	+							PAO1OR_RS21500	741		old_locus_tag=PAO1OR4233
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	4672229	4672969	+	WP_003123029.1	WP_003123029.1		tRNA (cmo5U34)-methyltransferase			PAO1OR_RS21500	741	246	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	4672966	4673934	+							PAO1OR_RS21505	969		old_locus_tag=PAO1OR4234
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	4672966	4673934	+	WP_003114185.1	WP_003114185.1		tRNA (mo5U34)-methyltransferase			PAO1OR_RS21505	969	322	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	4674022	4674768	-							PAO1OR_RS21510	747		old_locus_tag=PAO1OR4235
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	4674022	4674768	-	WP_003101974.1	WP_003101974.1		pyridoxine 5'-phosphate synthase			PAO1OR_RS21510	747	248	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	4674761	4675462	-							PAO1OR_RS21515	702		old_locus_tag=PAO1OR4236
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	4674761	4675462	-	WP_003101972.1	WP_003101972.1		DNA repair protein RecO			PAO1OR_RS21515	702	233	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	4675523	4676440	-							PAO1OR_RS21520	918		old_locus_tag=PAO1OR4237
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	4675523	4676440	-	WP_003085566.1	WP_003085566.1		GTPase Era			PAO1OR_RS21520	918	305	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	4676433	4677122	-					rnc		PAO1OR_RS21525	690		old_locus_tag=PAO1OR4238
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	4676433	4677122	-	WP_003085565.1	WP_003085565.1		ribonuclease 3	rnc		PAO1OR_RS21525	690	229	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	4677119	4677496	-							PAO1OR_RS21530	378		old_locus_tag=PAO1OR4239
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	4677119	4677496	-	WP_003085562.1	WP_003085562.1		hypothetical protein			PAO1OR_RS21530	378	125	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	4677665	4678519	-							PAO1OR_RS21535	855		old_locus_tag=PAO1OR4240
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	4677665	4678519	-	WP_003101969.1	WP_003101969.1		signal peptidase I			PAO1OR_RS21535	855	284	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	4678525	4680324	-							PAO1OR_RS21540	1800		old_locus_tag=PAO1OR4241
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	4678525	4680324	-	WP_003085555.1	WP_003085555.1		elongation factor 4			PAO1OR_RS21540	1800	599	
