# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3550080	3552473	-					malP	947922	b3417	2394		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3550080	3552473	-	YP_026218.1	WP_000081909.1		maltodextrin phosphorylase	malP	947922	b3417	2394	797	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3553085	3555790	+					malT	947921	b3418	2706		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3553085	3555790	+	NP_417877.1	WP_000906961.1		mal regulon transcriptional activator	malT	947921	b3418	2706	901	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3555833	3556849	-					rtcA	2847707	b4475	1017		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3555833	3556849	-	YP_026219.1	WP_001335950.1		RNA 3'-terminal phosphate cyclase	rtcA	2847707	b4475	1017	338	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3556853	3558079	-					rtcB	947929	b3421	1227		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3556853	3558079	-	NP_417879.1	WP_001105504.1		RNA-splicing ligase	rtcB	947929	b3421	1227	408	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3558268	3559866	+					rtcR	947928	b3422	1599		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3558268	3559866	+	NP_417880.1	WP_001232948.1		sigma 54-dependent transcriptional regulator of rtcBA expression	rtcR	947928	b3422	1599	532	
gene	pseudogene	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3559848	3560605	-					glpR	947926	b3423	758		pseudo
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3559848	3560605	-					glpR	947926	b3423	756		pseudo
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3560622	3561452	-					glpG	947936	b3424	831		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3560622	3561452	-	YP_026220.1	WP_000928723.1		rhomboid intramembrane serine protease	glpG	947936	b3424	831	276	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3561497	3561823	-					glpE	947935	b3425	327		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3561497	3561823	-	NP_417883.1	WP_000371928.1		thiosulfate:cyanide sulfurtransferase (rhodanese)	glpE	947935	b3425	327	108	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3562013	3563518	+					glpD	947934	b3426	1506		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3562013	3563518	+	NP_417884.1	WP_000448136.1		sn-glycerol-3-phosphate dehydrogenase, aerobic, FAD/NAD(P)-binding	glpD	947934	b3426	1506	501	
gene	pseudogene	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3563787	3564005	-					yzgL	947933	b3427	219		pseudo
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3563787	3564005	-					yzgL	947933	b3427	219		pseudo
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3564134	3566581	-					glgP	947931	b3428	2448		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3564134	3566581	-	NP_417886.1	WP_000993449.1		glycogen phosphorylase	glgP	947931	b3428	2448	815	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3566600	3568033	-					glgA	947932	b3429	1434		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3566600	3568033	-	NP_417887.1	WP_001197646.1		glycogen synthase	glgA	947932	b3429	1434	477	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3568033	3569328	-					glgC	947942	b3430	1296		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3568033	3569328	-	NP_417888.1	WP_000253975.1		glucose-1-phosphate adenylyltransferase	glgC	947942	b3430	1296	431	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3569346	3571319	-					glgX	947941	b3431	1974		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3569346	3571319	-	NP_417889.1	WP_000192523.1		glycogen debranching enzyme	glgX	947941	b3431	1974	657	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3571316	3573502	-					glgB	947940	b3432	2187		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3571316	3573502	-	NP_417890.1	WP_001283723.1		1,4-alpha-glucan branching enzyme	glgB	947940	b3432	2187	728	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3573775	3574878	-					asd	947939	b3433	1104		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3573775	3574878	-	NP_417891.1	WP_000799956.1		aspartate-semialdehyde dehydrogenase, NAD(P)-binding	asd	947939	b3433	1104	367	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3575071	3575664	+					yhgN	947938	b3434	594		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3575071	3575664	+	NP_417892.1	WP_001002544.1		UPF0056 family inner membrane protein	yhgN	947938	b3434	594	197	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3575721	3577061	-					gntU	2847760	b4476	1341		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3575721	3577061	-	YP_026221.1	WP_000210111.1		gluconate transporter, low affinity GNT 1 system	gntU	2847760	b4476	1341	446	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3577065	3577592	-					gntK	947937	b3437	528		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3577065	3577592	-	NP_417894.2	WP_000108330.1		gluconate kinase 2	gntK	947937	b3437	528	175	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3577731	3578726	-					gntR	947946	b3438	996		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3577731	3578726	-	YP_026222.1	WP_000730252.1		d-gluconate inducible gluconate regulon transcriptional repressor	gntR	947946	b3438	996	331	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3578950	3579645	-					yhhW	947945	b3439	696		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3578950	3579645	-	NP_417896.1	WP_000639811.1		quercetinase activity in vitro	yhhW	947945	b3439	696	231	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3579768	3580805	-					yhhX	947944	b3440	1038		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3579768	3580805	-	NP_417897.1	WP_000236293.1		putative oxidoreductase	yhhX	947944	b3440	1038	345	
gene	antisense_RNA	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3580927	3581016	-					ryhB	2847761	b4451	90		
ncRNA	antisense_RNA	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3580927	3581016	-				sRNA antisense regulator mediating positive Fur regulon response, Hfq-dependent; global iron regulator	ryhB	2847761	b4451	90		
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3581138	3581626	+					yhhY	947943	b3441	489		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3581138	3581626	+	NP_417898.1	WP_001295206.1		aminoacyl nucleotide detoxifying acetyltransferase	yhhY	947943	b3441	489	162	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3581863	3583041	+					yhhZ	947952	b3442	1179		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3581863	3583041	+	NP_417899.1	WP_000065894.1		putative Hcp1 family polymorphic toxin protein; putative colicin-like DNase/tRNase activity	yhhZ	947952	b3442	1179	392	
gene	pseudogene	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3583038	3584309	+					yrhA	947951	b3443	495		pseudo
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3583038	3584309	+					yrhA	947951	b3443	495		pseudo
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3583483	3583758	+					insA	947950	b3444	276		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3583483	3583758	+	NP_417901.1	WP_000179213.1		IS1 repressor TnpA	insA	947950	b3444	276	91	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3583677	3584180	+					insB1	947949	b3445	504		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3583677	3584180	+	NP_417902.1	WP_001119362.1		IS1 transposase B	insB1	947949	b3445	504	167	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3584759	3585043	+					yrhB	947948	b3446	285		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3584759	3585043	+	NP_417903.1	WP_000634159.1		stable heat shock chaperone	yrhB	947948	b3446	285	94	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3585081	3586823	-					ggt	947947	b3447	1743		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3585081	3586823	-	NP_417904.1	WP_000595082.1		gamma-glutamyltranspeptidase	ggt	947947	b3447	1743	580	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3586943	3587383	+					yhhA	947956	b3448	441		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3586943	3587383	+	NP_417905.1	WP_000825996.1		DUF2756 family protein	yhhA	947956	b3448	441	146	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3587370	3588113	-					ugpQ	947955	b3449	744		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3587370	3588113	-	NP_417906.1	WP_000073623.1		glycerophosphodiester phosphodiesterase, cytosolic	ugpQ	947955	b3449	744	247	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3588110	3589180	-					ugpC	947953	b3450	1071		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3588110	3589180	-	NP_417907.2	WP_000907792.1		sn-glycerol-3-phosphate ABC transporter ATPase	ugpC	947953	b3450	1071	356	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3589182	3590027	-					ugpE	947959	b3451	846		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3589182	3590027	-	NP_417908.1	WP_000572177.1		sn-glycerol-3-phosphate ABC transporter permease	ugpE	947959	b3451	846	281	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3590024	3590911	-					ugpA	947957	b3452	888		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3590024	3590911	-	NP_417909.1	WP_000099289.1		sn-glycerol-3-phosphate ABC transporter permease	ugpA	947957	b3452	888	295	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3591009	3592325	-					ugpB	947962	b3453	1317		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3591009	3592325	-	NP_417910.1	WP_000803190.1		sn-glycerol-3-phosphate ABC transporter periplasmic binding protein	ugpB	947962	b3453	1317	438	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3592724	3593437	-					livF	947961	b3454	714		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3592724	3593437	-	NP_417911.4	WP_000416891.1		branched-chain amino acid ABC transporter ATPase	livF	947961	b3454	714	237	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3593439	3594206	-					livG	947967	b3455	768		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3593439	3594206	-	NP_417912.1	WP_000082101.1		branched-chain amino acid ABC transporter ATPase	livG	947967	b3455	768	255	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3594203	3595480	-					livM	947966	b3456	1278		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3594203	3595480	-	NP_417913.1	WP_000803813.1		branched-chain amino acid ABC transporter permease	livM	947966	b3456	1278	425	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3595477	3596403	-					livH	947965	b3457	927		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3595477	3596403	-	NP_417914.1	WP_001295111.1		branched-chain amino acid ABC transporter permease	livH	947965	b3457	927	308	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3596451	3597560	-					livK	947964	b3458	1110		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3596451	3597560	-	NP_417915.1	WP_000827696.1		leucine transporter subunit	livK	947964	b3458	1110	369	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3597984	3598367	+					panM	947963	b3459	384		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3597984	3598367	+	NP_417916.1	WP_000778768.1		PanD autocleavage accelerator, panothenate synthesis	panM	947963	b3459	384	127	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3598555	3599658	-					livJ	947971	b3460	1104		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3598555	3599658	-	YP_026223.1	WP_001021996.1		branched-chain amino acid ABC transporter periplasmic binding protein	livJ	947971	b3460	1104	367	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3599929	3600783	-					rpoH	947970	b3461	855		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3599929	3600783	-	NP_417918.1	WP_000130217.1		RNA polymerase, sigma 32 (sigma H) factor	rpoH	947970	b3461	855	284	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3601028	3602086	-					ftsX	947969	b3462	1059		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3601028	3602086	-	NP_417919.1	WP_001042003.1		putative ABC transporter permease	ftsX	947969	b3462	1059	352	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3602079	3602747	-					ftsE	947968	b3463	669		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3602079	3602747	-	NP_417920.1	WP_000617723.1		cell division ATP-binding protein	ftsE	947968	b3463	669	222	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3602750	3604243	-					ftsY	947978	b3464	1494		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3602750	3604243	-	NP_417921.1	WP_001040654.1		Signal Recognition Particle (SRP) receptor	ftsY	947978	b3464	1494	497	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3604393	3604989	+					rsmD	947977	b3465	597		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3604393	3604989	+	NP_417922.1	WP_000743193.1		16S rRNA m(2)G966 methyltransferase, SAM-dependent	rsmD	947977	b3465	597	198	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3604979	3605248	+					yhhL	947976	b3466	270		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3604979	3605248	+	NP_417923.1	WP_001311191.1		DUF1145 family protein	yhhL	947976	b3466	270	89	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3605251	3605610	-					yhhM	947975	b3467	360		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3605251	3605610	-	NP_417924.1	WP_000042895.1		DUF2500 family protein	yhhM	947975	b3467	360	119	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3605751	3606377	+					yhhN	947973	b3468	627		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3605751	3606377	+	NP_417925.1	WP_000964718.1		TMEM86 family putative inner membrane protein	yhhN	947973	b3468	627	208	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3606451	3608649	+					zntA	947972	b3469	2199		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3606451	3608649	+	NP_417926.1	WP_000106551.1		zinc, cobalt and lead efflux system	zntA	947972	b3469	2199	732	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3608751	3608996	-					tusA	947974	b3470	246		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3608751	3608996	-	NP_417927.1	WP_000130621.1		mnm(5)-s(2)U34-tRNA 2-thiolation sulfurtransferase	tusA	947974	b3470	246	81	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3609217	3609882	+					yhhQ	947984	b3471	666		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3609217	3609882	+	NP_417928.1	WP_001100469.1		DUF165 family inner membrane protein	yhhQ	947984	b3471	666	221	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3609955	3610512	+					dcrB	947983	b3472	558		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3609955	3610512	+	NP_417929.4	WP_001245295.1		putative lipoprotein	dcrB	947983	b3472	558	185	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3610516	3611733	-					yhhS	947982	b3473	1218		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3610516	3611733	-	NP_417930.2	WP_001300943.1		putative arabinose efflux transporter	yhhS	947982	b3473	1218	405	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3611865	3612914	+					yhhT	947980	b3474	1050		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3611865	3612914	+	NP_417931.4	WP_001300885.1		UPF0118 family putative transporter	yhhT	947980	b3474	1050	349	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3612969	3613556	+					acpT	947979	b3475	588		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3612969	3613556	+	NP_417932.1	WP_000285774.1		4'-phosphopantetheinyl transferase	acpT	947979	b3475	588	195	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3613667	3615241	+					nikA	947981	b3476	1575		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3613667	3615241	+	NP_417933.1	WP_000953361.1		nickel/heme ABC transporter periplasmic binding protein	nikA	947981	b3476	1575	524	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3615241	3616185	+					nikB	947986	b3477	945		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3615241	3616185	+	NP_417934.1	WP_000947068.1		nickel ABC transporter permease	nikB	947986	b3477	945	314	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3616182	3617015	+					nikC	947990	b3478	834		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3616182	3617015	+	NP_417935.1	WP_001008963.1		nickel ABC transporter permease	nikC	947990	b3478	834	277	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3617015	3617779	+					nikD	947989	b3479	765		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3617015	3617779	+	NP_417936.1	WP_001136229.1		nickel ABC transporter ATPase	nikD	947989	b3479	765	254	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3617776	3618582	+					nikE	947987	b3480	807		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3617776	3618582	+	NP_417937.1	WP_000173631.1		nickel ABC transporter ATPase	nikE	947987	b3480	807	268	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3618588	3618989	+					nikR	947995	b3481	402		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3618588	3618989	+	NP_417938.1	WP_001190062.1		transcriptional repressor, Ni-binding	nikR	947995	b3481	402	133	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3619192	3623427	+					rhsB	947994	b3482	4236		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3619192	3623427	+	YP_026224.1	WP_000015298.1		Rhs protein with DUF4329 family putative toxin domain; putative neighboring cell growth inhibitor	rhsB	947994	b3482	4236	1411	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3623399	3623782	+					yhhH	947993	b3483	384		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3623399	3623782	+	NP_417940.2	WP_001271686.1		putative NTF2 fold immunity protein for polymorphic toxin RhsB	yhhH	947993	b3483	384	127	
gene	pseudogene	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3623887	3624237	+					yrhC	1450291	b4552	351		pseudo
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3623887	3624237	+					yrhC	1450291	b4552	351		pseudo
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3624378	3625514	+					yhhI	947992	b3484	1137		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3624378	3625514	+	NP_417941.1	WP_000420980.1		putative transposase	yhhI	947992	b3484	1137	378	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3625679	3626803	-					yhhJ	947991	b3485	1125		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3625679	3626803	-	NP_417942.6	WP_001216257.1		putative ABC transporter permease	yhhJ	947991	b3485	1125	374	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3626803	3629538	-					rbbA	947998	b3486	2736		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3626803	3629538	-	YP_026225.1	WP_000149156.1		ribosome-associated ATPase: ATP-binding protein/ATP-binding membrane protein	rbbA	947998	b3486	2736	911	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3629535	3630602	-					yhiI	948003	b3487	1068		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3629535	3630602	-	NP_417944.1	WP_000361477.1		putative membrane fusion protein (MFP) of efflux pump	yhiI	948003	b3487	1068	355	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3630968	3632590	-					yhiJ	948001	b3488	1623		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3630968	3632590	-	NP_417945.1	WP_001393583.1		DUF4049 family protein	yhiJ	948001	b3488	1623	540	
gene	pseudogene	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3632852	3634458	-					yhiL	947999	b4660	1607		pseudo
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3632852	3634458	-					yhiL	947999	b4660	1608		pseudo
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3634841	3635893	+					yhiM	947997	b3491	1053		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3634841	3635893	+	NP_417948.4	WP_001028905.1		acid resistance protein, inner membrane	yhiM	947997	b3491	1053	350	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3636208	3637410	-					yhiN	947996	b3492	1203		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3636208	3637410	-	NP_417949.1	WP_000439170.1		putative oxidoreductase	yhiN	947996	b3492	1203	400	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3637642	3639141	+					pitA	948009	b3493	1500		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3637642	3639141	+	NP_417950.1	WP_000902780.1		phosphate transporter, low-affinity; tellurite importer	pitA	948009	b3493	1500	499	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3639385	3639720	-					uspB	948008	b3494	336		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3639385	3639720	-	NP_417951.1	WP_000626187.1		universal stress (ethanol tolerance) protein B	uspB	948008	b3494	336	111	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3640111	3640545	+					uspA	948007	b3495	435		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3640111	3640545	+	NP_417952.1	WP_000323571.1		universal stress global response regulator	uspA	948007	b3495	435	144	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3640862	3642331	+					dtpB	948006	b3496	1470		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3640862	3642331	+	NP_417953.1	WP_001098652.1		dipeptide and tripeptide permease B	dtpB	948006	b3496	1470	489	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3642380	3643132	-					rsmJ	948005	b3497	753		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3642380	3643132	-	NP_417954.1	WP_000686620.1		16S rRNA m(2)G1516 methyltransferase, SAM-dependent	rsmJ	948005	b3497	753	250	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3643140	3645182	-					prlC	948016	b3498	2043		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3643140	3645182	-	NP_417955.1	WP_001298719.1		oligopeptidase A	prlC	948016	b3498	2043	680	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3645385	3646227	+					rlmJ	948012	b3499	843		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3645385	3646227	+	NP_417956.1	WP_001300574.1		23S rRNA m(6)A2030 methyltransferase, SAM-dependent	rlmJ	948012	b3499	843	280	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3646299	3647651	+					gor	948014	b3500	1353		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3646299	3647651	+	NP_417957.1	WP_000160816.1		glutathione oxidoreductase	gor	948014	b3500	1353	450	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3647705	3647788	-					dinQ	5061522	b4613	84		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3647705	3647788	-	YP_001165328.2	WP_001295215.1		UV-inducible membrane toxin, DinQ-AgrB type I toxin-antitoxin system	dinQ	5061522	b4613	84	27	
gene	antisense_RNA	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3648063	3648146	+					agrA	19351531	b4712	84		
ncRNA	antisense_RNA	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3648063	3648146	+				inactive antisense sRNA	agrA	19351531	b4712	84		
gene	antisense_RNA	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3648294	3648377	+					agrB	19351532	b4713	84		
ncRNA	antisense_RNA	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3648294	3648377	+				antisense sRNA antitoxin for the DinQ toxin	agrB	19351532	b4713	84		
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	3648528	3648881	+					arsR	948013	b3501	354		
