# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	11059	12090	+	WP_003419207.1	WP_003419207.1		membrane protein			P425_RS23350	1032	343	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	12104	12628	-							P425_RS23355	525		old_locus_tag=P425_03667
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	12104	12628	-	WP_003419208.1	WP_003419208.1		siderophore-binding protein			P425_RS23355	525	174	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	12743	13903	+							P425_RS23360	1161		old_locus_tag=P425_03668
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	12743	13903	+	WP_003419211.1	WP_003419211.1		3-ketosteroid-9-alpha-monooxygenase oxygenase subunit			P425_RS23360	1161	386	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	13909	14358	+							P425_RS23365	450		old_locus_tag=P425_03669
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	13909	14358	+	WP_003419215.1	WP_003419215.1		hypothetical protein			P425_RS23365	450	149	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	14783	15496	-							P425_RS23370	714		old_locus_tag=P425_03670
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	14783	15496	-	WP_003900086.1	WP_003900086.1		hypothetical protein			P425_RS23370	714	237	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	15727	15924	+							P425_RS23375	198		
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	15727	15924	+	WP_003908266.1	WP_003908266.1		hypothetical protein			P425_RS23375	198	65	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	16188	17342	-							P425_RS23380	1155		old_locus_tag=P425_03671
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	16188	17342	-	WP_003419222.1	WP_003419222.1		hypothetical protein			P425_RS23380	1155	384	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	17342	18124	-							P425_RS23385	783		old_locus_tag=P425_03672
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	17342	18124	-	WP_003419223.1	WP_003419223.1		oxidoreductase			P425_RS23385	783	260	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	18121	19248	-							P425_RS23390	1128		old_locus_tag=P425_03673
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	18121	19248	-	WP_003900087.1	WP_003900087.1		hypothetical protein			P425_RS23390	1128	375	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	19647	20867	+							P425_RS23395	1221		old_locus_tag=P425_03674
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	19647	20867	+	WP_003419226.1	WP_003419226.1		hypothetical protein			P425_RS23395	1221	406	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	21009	22757	-							P425_RS23400	1749		old_locus_tag=P425_03675
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	21009	22757	-	WP_003900088.1	WP_003900088.1		hypothetical protein			P425_RS23400	1749	582	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	22856	23896	-							P425_RS23405	1041		old_locus_tag=P425_03676
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	22856	23896	-	WP_003419250.1	WP_003419250.1		4-hydroxy-2-oxovalerate aldolase			P425_RS23405	1041	346	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	23893	24804	-							P425_RS23410	912		old_locus_tag=P425_03677
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	23893	24804	-	WP_003419251.1	WP_003419251.1		acetaldehyde dehydrogenase			P425_RS23410	912	303	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	24815	25600	-							P425_RS23415	786		old_locus_tag=P425_03678
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	24815	25600	-	WP_003419252.1	WP_003419252.1		hydratase			P425_RS23415	786	261	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	25673	27364	+							P425_RS23420	1692		old_locus_tag=P425_03679
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	25673	27364	+	WP_003419253.1	WP_003419253.1		3-oxosteroid 1-dehydrogenase			P425_RS23420	1692	563	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	27366	28226	+							P425_RS23425	861		old_locus_tag=P425_03680
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	27366	28226	+	WP_003419285.1	WP_003419285.1		dehydrogenase			P425_RS23425	861	286	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	28363	29802	+							P425_RS23430	1440		old_locus_tag=P425_03681
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	28363	29802	+	WP_003900090.1	WP_003900090.1		hypothetical protein			P425_RS23430	1440	479	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	29803	30963	-							P425_RS23435	1161		old_locus_tag=P425_03682
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	29803	30963	-	WP_003419287.1	WP_003419287.1		lipid transfer protein			P425_RS23435	1161	386	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	30963	31352	-							P425_RS23440	390		old_locus_tag=P425_03683
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	30963	31352	-	WP_003419290.1	WP_003419290.1		hypothetical protein			P425_RS23440	390	129	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	31349	32275	-							P425_RS23445	927		old_locus_tag=P425_03684
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	31349	32275	-	WP_003912285.1	WP_003912285.1		DNA-binding protein			P425_RS23445	927	308	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	32281	33444	-							P425_RS23450	1164		old_locus_tag=P425_03685
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	32281	33444	-	WP_003419296.1	WP_003419296.1		acyl-CoA dehydrogenase			P425_RS23450	1164	387	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	33429	34448	-							P425_RS23455	1020		old_locus_tag=P425_03686
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	33429	34448	-	WP_003419299.1	WP_003419299.1		acyl-CoA dehydrogenase			P425_RS23455	1020	339	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	34448	35701	-							P425_RS23460	1254		old_locus_tag=P425_03687
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	34448	35701	-	WP_003912260.1	WP_003912260.1		cytochrome P450 steroid C27-monooxygenase			P425_RS23460	1254	417	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	35861	37036	+							P425_RS23465	1176		old_locus_tag=P425_03688
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	35861	37036	+	WP_003419307.1	WP_003419307.1		acetyl-CoA acetyltransferase			P425_RS23465	1176	391	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	37148	37603	+							P425_RS23470	456		old_locus_tag=P425_03689
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	37148	37603	+	WP_003419309.1	WP_003419309.1		deazaflavin-dependent nitroreductase			P425_RS23470	456	151	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	37686	38600	-							P425_RS23475	915		old_locus_tag=P425_03690
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	37686	38600	-	WP_003900711.1	WP_003900711.1		short-chain type dehydrogenase/reductase			P425_RS23475	915	304	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	38623	39402	-							P425_RS23480	780		old_locus_tag=P425_03691
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	38623	39402	-	WP_003419313.1	WP_003419313.1		short-chain dehydrogenase			P425_RS23480	780	259	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	39457	40200	+							P425_RS23485	744		old_locus_tag=P425_03692
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	39457	40200	+	WP_003419315.1	WP_003419315.1		enoyl-CoA hydratase			P425_RS23485	744	247	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	40200	41078	+							P425_RS23490	879		old_locus_tag=P425_03693
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	40200	41078	+	WP_003900094.1	WP_003900094.1		CoA-transferase subunit alpha			P425_RS23490	879	292	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	41075	41827	+							P425_RS23495	753		old_locus_tag=P425_03694
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	41075	41827	+	WP_003419321.1	WP_003419321.1		CoA-transferase subunit beta			P425_RS23495	753	250	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	41925	42992	+							P425_RS23500	1068		old_locus_tag=P425_03695
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	41925	42992	+	WP_003419324.1	WP_003419324.1		oxidoreductase			P425_RS23500	1068	355	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	43028	45046	+							P425_RS23505	2019		old_locus_tag=P425_03696
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	43028	45046	+	WP_003912440.1	WP_003912440.1		electron transfer flavoprotein			P425_RS23505	2019	672	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	45134	46003	-							P425_RS23510	870		old_locus_tag=P425_03697
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	45134	46003	-	WP_003900096.1	WP_003900096.1		hypothetical protein			P425_RS23510	870	289	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	46108	47268	-							P425_RS23515	1161		old_locus_tag=P425_03698
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	46108	47268	-	WP_003419328.1	WP_003419328.1		acetyl-CoA acetyltransferase			P425_RS23515	1161	386	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	47333	47935	-							P425_RS23520	603		old_locus_tag=P425_03699
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	47333	47935	-	WP_003419329.1	WP_003419329.1		transcriptional regulator			P425_RS23520	603	200	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	48284	49942	+							P425_RS23525	1659		old_locus_tag=P425_03700
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	48284	49942	+	WP_003419334.1	WP_003419334.1		hypothetical protein			P425_RS23525	1659	552	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	49951	50739	-							P425_RS23530	789		old_locus_tag=P425_03701
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	49951	50739	-	WP_003900097.1	WP_003900097.1		oxidoreductase			P425_RS23530	789	262	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	50736	51893	-							P425_RS23535	1158		old_locus_tag=P425_03702
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	50736	51893	-	WP_003419340.1	WP_003419340.1		acyl-CoA dehydrogenase			P425_RS23535	1158	385	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	51941	53464	+							P425_RS23540	1524		old_locus_tag=P425_03703
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	51941	53464	+	WP_003900098.1	WP_003900098.1		3-[(3aS,4S,7aS)-7a-methyl-1,5-dioxo-octahydro-1H-inden-4-yl]propanoyl:CoA ligase			P425_RS23540	1524	507	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	53465	54598	+							P425_RS23545	1134		old_locus_tag=P425_03704
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	53465	54598	+	WP_003419346.1	WP_003419346.1		acyl-CoA dehydrogenase			P425_RS23545	1134	377	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	54601	55554	+							P425_RS23550	954		old_locus_tag=P425_03705
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	54601	55554	+	WP_003912286.1	WP_003912286.1		acyl-CoA dehydrogenase			P425_RS23550	954	317	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	55551	56507	+							P425_RS23555	957		old_locus_tag=P425_03706
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	55551	56507	+	WP_003419352.1	WP_003419352.1		acyl-CoA dehydrogenase			P425_RS23555	957	318	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	56504	57670	+							P425_RS23560	1167		old_locus_tag=P425_03707
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	56504	57670	+	WP_003419356.1	WP_003419356.1		aspartate aminotransferase			P425_RS23560	1167	388	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	57635	58486	-							P425_RS23565	852		old_locus_tag=P425_03708
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	57635	58486	-	WP_003419364.1	WP_003419364.1		arylamine N-acetyltransferase			P425_RS23565	852	283	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	58471	58737	-							P425_RS23570	267		old_locus_tag=P425_03709
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	58471	58737	-	WP_003419367.1	WP_003419367.1		hypothetical protein			P425_RS23570	267	88	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	59023	59586	-							P425_RS23575	564		old_locus_tag=P425_03710
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	59023	59586	-	WP_003900713.1	WP_003900713.1		flavin-dependent monooxygenase reductase subunit HsaB			P425_RS23575	564	187	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	59601	60503	-							P425_RS23580	903		old_locus_tag=P425_03711
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	59601	60503	-	WP_003419378.1	WP_003419378.1		iron-dependent extradiol dioxygenase			P425_RS23580	903	300	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	60500	61375	-							P425_RS23585	876		old_locus_tag=P425_03712
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	60500	61375	-	WP_003419381.1	WP_003419381.1		4,5:9,10-diseco-3-hydroxy-5,9,17-trioxoandrosta-1(10),2-diene-4-oate hydrolase			P425_RS23585	876	291	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	61390	62574	-							P425_RS23590	1185		old_locus_tag=P425_03713
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	61390	62574	-	WP_003900101.1	WP_003900101.1		flavin-dependent monooxygenase oxygenase subunit HsaA			P425_RS23590	1185	394	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	62721	63797	+							P425_RS23595	1077		old_locus_tag=P425_03714
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	62721	63797	+	WP_003900102.1	WP_003900102.1		3-ketosteroid-9-alpha-hydroxylase reductase subunit			P425_RS23595	1077	358	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	63815	64345	+							P425_RS23600	531		old_locus_tag=P425_03715
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	63815	64345	+	WP_003419389.1	WP_003419389.1		hypothetical protein			P425_RS23600	531	176	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	64381	66516	-							P425_RS23605	2136		old_locus_tag=P425_03716
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	64381	66516	-	WP_003419394.1	WP_003419394.1		acyl-CoA dehydrogenase			P425_RS23605	2136	711	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	66788	67387	+							P425_RS23610	600		old_locus_tag=P425_03717
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	66788	67387	+	WP_003419397.1	WP_003419397.1		TetR family transcriptional regulator			P425_RS23610	600	199	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	67393	68472	-							P425_RS23615	1080		old_locus_tag=P425_03718
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	67393	68472	-	WP_003419400.1	WP_003419400.1		LacI family transcriptional regulator			P425_RS23615	1080	359	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	68662	69375	+							P425_RS23620	714		old_locus_tag=P425_03719
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	68662	69375	+	WP_003900105.1	WP_003900105.1		hypothetical protein			P425_RS23620	714	237	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	69512	70432	+							P425_RS23625	921		old_locus_tag=P425_03720
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	69512	70432	+	WP_003900106.1	WP_003900106.1		MBL fold metallo-hydrolase			P425_RS23625	921	306	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	70446	71687	+							P425_RS23630	1242		old_locus_tag=P425_03721
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	70446	71687	+	WP_003419420.1	WP_003419420.1		arsenic transport integral membrane protein ArsB			P425_RS23630	1242	413	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	71729	72697	-							P425_RS23635	969		old_locus_tag=P425_03722
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	71729	72697	-	WP_003900107.1	WP_003900107.1		tRNA/rRNA methyltransferase			P425_RS23635	969	322	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	72698	74107	-							P425_RS23640	1410		old_locus_tag=P425_03723
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	72698	74107	-	WP_003900108.1	WP_003900108.1		cysteine--tRNA ligase			P425_RS23640	1410	469	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	74172	74651	-							P425_RS23645	480		old_locus_tag=P425_03724
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	74172	74651	-	WP_003419432.1	WP_003419432.1		2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase			P425_RS23645	480	159	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	74648	75343	-							P425_RS23650	696		old_locus_tag=P425_03725
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	74648	75343	-	WP_003419436.1	WP_003419436.1		2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase			P425_RS23650	696	231	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	75360	75848	-							P425_RS23655	489		old_locus_tag=P425_03726
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	75360	75848	-	WP_003419482.1	WP_003419482.1		RNA polymerase-binding transcription factor CarD			P425_RS23655	489	162	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	76134	76682	+							P425_RS23660	549		old_locus_tag=P425_03727
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	76134	76682	+	WP_003900715.1	WP_003900715.1		hypothetical protein			P425_RS23660	549	182	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	76748	78190	+							P425_RS23665	1443		old_locus_tag=P425_03728
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	76748	78190	+	WP_003419487.1	WP_003419487.1		DNA repair protein RadA			P425_RS23665	1443	480	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	78204	79271	+							P425_RS23670	1068		old_locus_tag=P425_03729
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	78204	79271	+	WP_031647821.1	WP_031647821.1		dna integrity scanning protein disa			P425_RS23670	1068	355	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	79272	80090	-							P425_RS23675	819		old_locus_tag=P425_03730
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	79272	80090	-	WP_003900112.1	WP_003900112.1		alpha-ketoglutarate decarboxylase			P425_RS23675	819	272	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	80175	80798	-							P425_RS23680	624		old_locus_tag=P425_03731
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	80175	80798	-	WP_003419492.1	WP_003419492.1		carbonic anhydrase			P425_RS23680	624	207	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	80797	81711	+							P425_RS23685	915		old_locus_tag=P425_03732
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	80797	81711	+	WP_003419495.1	WP_003419495.1		A/G-specific adenine glycosylase			P425_RS23685	915	304	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	81708	83462	-							P425_RS23690	1755		old_locus_tag=P425_03733
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	81708	83462	-	WP_010886177.1	WP_010886177.1		hypothetical protein			P425_RS23690	1755	584	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	83573	84337	-							P425_RS23695	765		old_locus_tag=P425_03734
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	83573	84337	-	WP_003912262.1	WP_003912262.1		alpha/beta hydrolase			P425_RS23695	765	254	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	84361	84678	+							P425_RS23700	318		old_locus_tag=P425_03735
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	84361	84678	+	WP_003419501.1	WP_003419501.1		heme-degrading monooxygenase HmoB			P425_RS23700	318	105	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	84698	86014	+							P425_RS23705	1317		old_locus_tag=P425_03736
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	84698	86014	+	WP_003917220.1	WP_003917220.1		hypothetical protein			P425_RS23705	1317	438	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	86161	86988	+							P425_RS23710	828		old_locus_tag=P425_03737
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	86161	86988	+	WP_003419504.1	WP_003419504.1		hypothetical protein			P425_RS23710	828	275	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	87035	88354	-							P425_RS23715	1320		old_locus_tag=P425_03738
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	87035	88354	-	WP_003911027.1	WP_003911027.1		hypothetical protein			P425_RS23715	1320	439	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	88462	91008	-							P425_RS23720	2547		old_locus_tag=P425_03739
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	88462	91008	-	WP_003419511.1	WP_003419511.1		ATP-dependent Clp protease ATP-binding protein			P425_RS23720	2547	848	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	91285	91623	-							P425_RS23725	339		old_locus_tag=P425_03740
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	91285	91623	-	WP_003419513.1	WP_003419513.1		nucleoid-associated protein			P425_RS23725	339	112	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	91727	93244	-							P425_RS23730	1518		old_locus_tag=P425_03741
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	91727	93244	-	WP_003419514.1	WP_003419514.1		lysyl-tRNA synthetase			P425_RS23730	1518	505	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	93256	93339	-							P425_RS23735	84		old_locus_tag=P425_03742
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	93256	93339	-	WP_003899593.1	WP_003899593.1		hypothetical protein			P425_RS23735	84	27	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	93345	94163	-							P425_RS23740	819		old_locus_tag=P425_03743
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	93345	94163	-	WP_003419517.1	WP_003419517.1		type III pantothenate kinase			P425_RS23740	819	272	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339374.1	94166	94585	-							P425_RS23745	420		old_locus_tag=P425_03744
