# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	72392	74161	+							Z166_RS0107300	1770		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	72392	74161	+	WP_024774058.1	WP_024774058.1		penicillin-binding protein			Z166_RS0107300	1770	589	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	74228	75043	-							Z166_RS0107305	816		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	74228	75043	-	WP_024774059.1	WP_024774059.1		ABC transporter substrate-binding protein			Z166_RS0107305	816	271	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	75187	75783	-							Z166_RS0107310	597		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	75187	75783	-	WP_000961632.1	WP_000961632.1		peroxidase			Z166_RS0107310	597	198	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	76022	77023	+							Z166_RS0107315	1002		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	76022	77023	+	WP_024774060.1	WP_024774060.1		iron ABC transporter substrate-binding protein			Z166_RS0107315	1002	333	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	77034	78200	-							Z166_RS0107320	1167		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	77034	78200	-	WP_024774061.1	WP_024774061.1		cell division protein FtsW			Z166_RS0107320	1167	388	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	78408	78830	+							Z166_RS0107325	423		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	78408	78830	+	WP_024774062.1	WP_024774062.1		flagellar biosynthesis protein FlgB			Z166_RS0107325	423	140	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	78843	79328	+							Z166_RS0107330	486		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	78843	79328	+	WP_000480093.1	WP_000480093.1		flagellar basal body rod protein FlgC			Z166_RS0107330	486	161	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	79456	79785	+							Z166_RS0107335	330		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	79456	79785	+	WP_001147916.1	WP_001147916.1		flagellar hook-basal body complex protein FliE			Z166_RS0107335	330	109	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	79941	81788	+							Z166_RS0107340	1848		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	79941	81788	+	WP_024774063.1	WP_024774063.1		cell division protein FstI			Z166_RS0107340	1848	615	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	81992	82528	-							Z166_RS0107345	537		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	81992	82528	-	WP_024774064.1	WP_024774064.1		metal-dependent hydrolase			Z166_RS0107345	537	178	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	82525	83658	-							Z166_RS0107350	1134		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	82525	83658	-	WP_024774065.1	WP_024774065.1		metal-dependent hydrolase			Z166_RS0107350	1134	377	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	83741	84598	-							Z166_RS0107355	858		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	83741	84598	-	WP_024774066.1	WP_024774066.1		cytochrome C			Z166_RS0107355	858	285	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	84595	85833	-							Z166_RS0107360	1239		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	84595	85833	-	WP_024774067.1	WP_024774067.1		ubiquinol cytochrome C oxidoreductase			Z166_RS0107360	1239	412	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	85844	86347	-							Z166_RS0107365	504		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	85844	86347	-	WP_000763640.1	WP_000763640.1		ubiquinol cytochrome C oxidoreductase			Z166_RS0107365	504	167	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	86473	89472	-							Z166_RS0107370	3000		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	86473	89472	-	WP_024774068.1	WP_024774068.1		transcription-repair coupling factor			Z166_RS0107370	3000	999	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	89476	89886	-							Z166_RS08915	411		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	89476	89886	-	WP_033723508.1	WP_033723508.1		polymer-forming cytoskeletal family protein			Z166_RS08915	411	136	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	89805	90740	-							Z166_RS0107380	936		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	89805	90740	-	WP_024774070.1	WP_024774070.1		peptidase M23			Z166_RS0107380	936	311	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	90749	91675	-							Z166_RS0107385	927		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	90749	91675	-	WP_021306224.1	WP_021306224.1		peptidase M23			Z166_RS0107385	927	308	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	91675	92850	-							Z166_RS0107390	1176		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	91675	92850	-	WP_024774071.1	WP_024774071.1		folylpolyglutamate synthase			Z166_RS0107390	1176	391	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	92840	93358	-							Z166_RS0107395	519		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	92840	93358	-	WP_024774072.1	WP_024774072.1		hypothetical protein			Z166_RS0107395	519	172	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	93355	95775	-							Z166_RS0107400	2421		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	93355	95775	-	WP_024774073.1	WP_024774073.1		leucyl-tRNA synthetase			Z166_RS0107400	2421	806	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	95785	96123	-							Z166_RS0107405	339		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	95785	96123	-	WP_000383774.1	WP_000383774.1		membrane protein			Z166_RS0107405	339	112	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	96133	97104	-					secF		Z166_RS0107410	972		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	96133	97104	-	WP_024774074.1	WP_024774074.1		preprotein translocase subunit SecF	secF		Z166_RS0107410	972	323	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	97113	98690	-							Z166_RS0107415	1578		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	97113	98690	-	WP_024774075.1	WP_024774075.1		preprotein translocase subunit SecD			Z166_RS0107415	1578	525	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	98690	98983	-							Z166_RS0107420	294		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	98690	98983	-	WP_024774076.1	WP_024774076.1		preprotein translocase subunit YajC			Z166_RS0107420	294	97	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	99031	100347	-					nhaA		Z166_RS0107425	1317		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	99031	100347	-	WP_024774077.1	WP_024774077.1		pH-dependent sodium/proton antiporter	nhaA		Z166_RS0107425	1317	438	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	100371	103187	-							Z166_RS0107430	2817		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	100371	103187	-	WP_024774078.1	WP_024774078.1		recombination protein RecB			Z166_RS0107430	2817	938	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	103436	104230	+							Z166_RS0107440	795		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	103436	104230	+	WP_001860660.1	WP_001860660.1		30S ribosomal protein S2			Z166_RS0107440	795	264	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	104230	105297	+							Z166_RS0107445	1068		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	104230	105297	+	WP_024774079.1	WP_024774079.1		elongation factor Ts			Z166_RS0107445	1068	355	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	105356	106456	+							Z166_RS0107450	1101		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	105356	106456	+	WP_024774080.1	WP_024774080.1		hypothetical protein			Z166_RS0107450	1101	366	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	106446	107702	+							Z166_RS0107455	1257		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	106446	107702	+	WP_024774081.1	WP_024774081.1		DNA methyltransferase			Z166_RS0107455	1257	418	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	107891	108622	-							Z166_RS0107465	732		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	107891	108622	-	WP_024774082.1	WP_024774082.1		type II restriction enzyme			Z166_RS0107465	732	243	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	108615	109511	-							Z166_RS0107470	897		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	108615	109511	-	WP_024774083.1	WP_024774083.1		type II methylase			Z166_RS0107470	897	298	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	109524	109727	-							Z166_RS0107475	204		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	109524	109727	-	WP_001181455.1	WP_001181455.1		hypothetical protein			Z166_RS0107475	204	67	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	109727	110599	-							Z166_RS0107480	873		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	109727	110599	-	WP_000384797.1	WP_000384797.1		fructose 1,6-bisphosphatase			Z166_RS0107480	873	290	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	110670	111323	+							Z166_RS0107485	654		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	110670	111323	+	WP_024774084.1	WP_024774084.1		ribulose-phosphate 3-epimerase			Z166_RS0107485	654	217	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	111301	112164	+							Z166_RS0107490	864		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	111301	112164	+	WP_024774085.1	WP_024774085.1		DNA polymerase III subunit epsilon			Z166_RS0107490	864	287	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	112436	112615	-							Z166_RS0107500	180		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	112436	112615	-	WP_024774086.1	WP_024774086.1		hypothetical protein			Z166_RS0107500	180	59	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	112738	113208	+							Z166_RS0107505	471		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	112738	113208	+	WP_024774087.1	WP_024774087.1		hypothetical protein			Z166_RS0107505	471	156	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	113210	113566	+							Z166_RS0107510	357		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	113210	113566	+	WP_024774088.1	WP_024774088.1		hypothetical protein			Z166_RS0107510	357	118	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	113544	114071	-							Z166_RS0107515	528		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	113544	114071	-	WP_024774089.1	WP_024774089.1		hypothetical protein			Z166_RS0107515	528	175	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	114331	114627	-							Z166_RS0107520	297		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	114331	114627	-	WP_000539080.1	WP_000539080.1		hypothetical protein			Z166_RS0107520	297	98	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	114646	115953	-							Z166_RS0107525	1308		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	114646	115953	-	WP_024774090.1	WP_024774090.1		hypothetical protein			Z166_RS0107525	1308	435	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	115950	117524	-							Z166_RS0107530	1575		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	115950	117524	-	WP_024774091.1	WP_024774091.1		DNA recombination protein RecN			Z166_RS0107530	1575	524	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	117537	118391	-							Z166_RS0107535	855		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	117537	118391	-	WP_024774092.1	WP_024774092.1		inorganic polyphosphate kinase			Z166_RS0107535	855	284	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	118578	119306	+							Z166_RS0107540	729		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	118578	119306	+	WP_024774093.1	WP_024774093.1		membrane protein			Z166_RS0107540	729	242	
gene	pseudogene	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	119317	121029	-							Z166_RS08920	1713		pseudo
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	119317	121029	-							Z166_RS08920	1713		pseudo
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	121152	122294	-							Z166_RS0107550	1143		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	121152	122294	-	WP_024774094.1	WP_024774094.1		alanine dehydrogenase			Z166_RS0107550	1143	380	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	122494	123921	+							Z166_RS0107555	1428		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	122494	123921	+	WP_000654585.1	WP_000654585.1		S-methylmethionine transporter			Z166_RS0107555	1428	475	
gene	pseudogene	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	123934	124903	+							Z166_RS0107560	970		pseudo
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	123934	124903	+							Z166_RS0107560	970		pseudo
gene	pseudogene	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	125127	125307	+							Z166_RS0107565	181		pseudo
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	125127	125307	+							Z166_RS0107565	181		pseudo
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	125362	127887	+							Z166_RS0107570	2526		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	125362	127887	+	WP_024774097.1	WP_024774097.1		ligand-gated channel			Z166_RS0107570	2526	841	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	127977	128684	-							Z166_RS0107575	708		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	127977	128684	-	WP_024774098.1	WP_024774098.1		metal-dependent hydrolase			Z166_RS0107575	708	235	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	128684	131659	-							Z166_RS0107580	2976		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	128684	131659	-	WP_024774099.1	WP_024774099.1		restriction endonuclease subunit R			Z166_RS0107580	2976	991	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	131724	134189	+							Z166_RS0107585	2466		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	131724	134189	+	WP_024774100.1	WP_024774100.1		restriction endonuclease subunit M			Z166_RS0107585	2466	821	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	134198	135319	+							Z166_RS0107590	1122		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	134198	135319	+	WP_024774101.1	WP_024774101.1		restriction endonuclease subunit S			Z166_RS0107590	1122	373	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	135671	136297	-							Z166_RS0107600	627		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	135671	136297	-	WP_024774102.1	WP_024774102.1		FAD-dependent thymidylate synthase			Z166_RS0107600	627	208	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	136319	138112	-							Z166_RS0107605	1794		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	136319	138112	-	WP_024774103.1	WP_024774103.1		glucosamine--fructose-6-phosphate aminotransferase			Z166_RS0107605	1794	597	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	138113	138352	-							Z166_RS0107610	240		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	138113	138352	-	WP_000461845.1	WP_000461845.1		hypothetical protein			Z166_RS0107610	240	79	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	138389	138931	-							Z166_RS0107615	543		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	138389	138931	-	WP_024774104.1	WP_024774104.1		purine nucleoside phosphorylase			Z166_RS0107615	543	180	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	139083	140450	+							Z166_RS0107620	1368		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	139083	140450	+	WP_024774105.1	WP_024774105.1		chromosomal replication initiator protein DnaA			Z166_RS0107620	1368	455	
gene	pseudogene	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	140603	140672	-							Z166_RS08925	70		pseudo
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	140603	140672	-							Z166_RS08925	70		pseudo
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	140671	142104	+							Z166_RS0107630	1434		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	140671	142104	+	WP_024774106.1	WP_024774106.1		competence protein			Z166_RS0107630	1434	477	
gene	tRNA	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	142107	142182	-							Z166_RS0107635	76		
tRNA		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	142107	142182	-				tRNA-Phe			Z166_RS0107635	76		anticodon=GAA
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	142282	143034	+							Z166_RS0107640	753		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	142282	143034	+	WP_000767562.1	WP_000767562.1		exodeoxyribonuclease III			Z166_RS0107640	753	250	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	143031	143666	-							Z166_RS0107645	636		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	143031	143666	-	WP_015642211.1	WP_015642211.1		hypothetical protein			Z166_RS0107645	636	211	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	143670	144023	-							Z166_RS0107650	354		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	143670	144023	-	WP_000837005.1	WP_000837005.1		hypothetical protein			Z166_RS0107650	354	117	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	144105	145976	+							Z166_RS0107655	1872		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	144105	145976	+	WP_024774107.1	WP_024774107.1		ATP-dependent DNA helicase RecG			Z166_RS0107655	1872	623	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	146019	147317	+							Z166_RS0107660	1299		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	146019	147317	+	WP_024774108.1	WP_024774108.1		restriction endonuclease			Z166_RS0107660	1299	432	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	147295	147903	+							Z166_RS0107665	609		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	147295	147903	+	WP_024774109.1	WP_024774109.1		restriction endonuclease			Z166_RS0107665	609	202	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	147906	150821	+							Z166_RS0107670	2916		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	147906	150821	+	WP_024774110.1	WP_024774110.1		DEAD/DEAH box helicase			Z166_RS0107670	2916	971	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	150927	154709	+							Z166_RS0107675	3783		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	150927	154709	+	WP_024774111.1	WP_024774111.1		restriction endonuclease			Z166_RS0107675	3783	1260	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	155003	156190	-							Z166_RS0107685	1188		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	155003	156190	-	WP_024774112.1	WP_024774112.1		transcription termination factor NusA			Z166_RS0107685	1188	395	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	156278	157438	-							Z166_RS0107690	1161		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	156278	157438	-	WP_024774113.1	WP_024774113.1		selenocysteine synthase			Z166_RS0107690	1161	386	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	157667	160306	-							Z166_RS0107695	2640		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	157667	160306	-	WP_024774114.1	WP_024774114.1		TonB-dependent receptor			Z166_RS0107695	2640	879	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	160459	160785	-							Z166_RS0107700	327		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	160459	160785	-	WP_024774115.1	WP_024774115.1		iron-regulated outer membrane protein FrpB4			Z166_RS0107700	327	108	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	160769	161122	-							Z166_RS0107705	354		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	160769	161122	-	WP_000857002.1	WP_000857002.1		dihydroneopterin aldolase			Z166_RS0107705	354	117	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	161119	161781	-							Z166_RS0107710	663		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	161119	161781	-	WP_024774116.1	WP_024774116.1		glycerol-3-phosphate acyltransferase			Z166_RS0107710	663	220	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	161887	163263	+							Z166_RS0107715	1377		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	161887	163263	+	WP_024774117.1	WP_024774117.1		4Fe-4S ferredoxin			Z166_RS0107715	1377	458	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	163273	164472	-							Z166_RS0107720	1200		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	163273	164472	-	WP_024774118.1	WP_024774118.1		saccharopine dehydrogenase			Z166_RS0107720	1200	399	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	164558	165784	+							Z166_RS0107725	1227		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	164558	165784	+	WP_024774119.1	WP_024774119.1		sodium:glutamate symporter			Z166_RS0107725	1227	408	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	165781	166815	+							Z166_RS0107730	1035		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	165781	166815	+	WP_024774120.1	WP_024774120.1		riboflavin biosynthesis protein RibG			Z166_RS0107730	1035	344	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000016.1	166797	167513	+							Z166_RS0107735	717		
